상호명,상가업소번호,지점명,건물명,경도,위도
남성종합금속,12004922,,,129.3402109,35.55770994
남성커트멋진남자,16049685,,블루마시티효성해링턴플레이스2단지,129.4386936,35.63533832
남성커트전문점,16433127,,,129.336581,35.51710127
남성컷,26066912,,,129.2378612,35.4964239
남성컷전문점,16266748,,,129.4197124,35.50073918
남성컷전문점,26066611,,,129.3406463,35.56663701
남성컷전문점,25295496,,,129.4278618,35.51156676
남성컷트,16217683,,,129.4129116,35.48624494
남성컷트The맨헤어,17173686,,구영현대아이파크,129.2394558,35.57146036
남성컷트맨앤보이,16273502,,,129.4265904,35.53938684
남성컷트미용실,26728170,,,129.3244901,35.54074081
남성컷트박스,23211423,,,129.3508724,35.62772993
남성컷트수컷,16099620,,태원빌,129.2876577,35.40732947
남성컷트전문,12583379,,,129.308641,35.57518157
남성컷트전문점,20721377,,,129.28018,35.41205083
남성컷트전문점,11873686,,,129.420709,35.49036247
남성컷트전문점,22885952,,,129.340342,35.63044329
남성컷트전문점,23102300,,대성상가아파트,129.428977,35.51229262
남성컷트전문점,14366631,,,129.2842056,35.40902468
남성컷트전문점,23007072,,새운파래스타운,129.3323839,35.56795439
남성컷트전문점,22857491,,쌍용하나빌리지아파트,129.2382072,35.49526665
남성컷트전문점,22998883,,울산삼산푸르지오,129.3421207,35.54656659
남성컷트전문점,23053299,,,129.2559149,35.55306545
남성컷트전문점,22979947,,,129.3658239,35.58577735
남성컷트전문점,22857935,,,129.3369855,35.66289104
남성컷트전문점,26068175,,,129.3071555,35.44007254
남성컷트전문점,16136980,,,129.4310243,35.52392214
남성컷트전문점,15954959,,,129.3323515,35.55466952
남성컷트전문점,16610076,,옥성맨션,129.3330885,35.55321928
남성컷트전문점더샵,16574603,,농소대동한마음타운,129.3269307,35.63857724
남성컷트전문점머수마,16355804,,,129.4254224,35.494543
남성컷트전문점변신남,16312238,,,129.2561419,35.55064756
남성컷트전문점포맨,26068754,,,129.3193687,35.52900783
남성컷트전문점포맨,20717694,,,129.3319863,35.54526392
남성컷트전문포맨,12493207,,,129.3655441,35.59334239
남성컷트점,12467957,,,129.3491858,35.6534897
남성컷트점,26066903,,,129.340342,35.63044329
남성컷트클럽,23139283,,,129.3365848,35.56385202
남성컷트클럽,26068511,,,129.330652,35.52323265
남성컷트클럽,23409252,,,129.2671403,35.56272724
남성컷트클럽,12105040,,,129.3083249,35.43951007
남성컷트클럽,16374069,,,129.3216541,35.52852313
남성컷트클럽,24624274,,,129.2415019,35.5696547
남성컷트헤어들애,16751241,,,129.3127729,35.54780902
남성컷트헤어샵,16071613,,,129.2950863,35.53496733
남성컷트헤어샵,12552336,,,129.3282372,35.52655806
남성컷포맨,23061202,,쌍용아진그린타운1차,129.3431965,35.63015913
남성케미칼,22295314,,달동삼성아파트,129.322588,35.53369543
남성헤어샵,16329589,,,129.3585121,35.6434166
남성헤어전문샵,12503580,,,129.3576979,35.64097427
남성헤어컷트전문점선헤어샵,16329567,,,129.3069108,35.43992197
남순남부동산,15549557,,,129.2537269,35.536495
남양식당,22864781,,,129.3089621,35.53387113
남양알로에,25950039,중부지사,,129.3123891,35.55809712
남양알로에,26067787,,한성빌딩,129.2648304,35.55050265
남양알로에울산중앙,22932995,,박사빌딩,129.315525,35.53467399
남양우유,22188345,무거동옥동가정대리점,,129.2658961,35.54743601
남양유업,24283476,울산북부가정대리점,,129.3552449,35.62713103
남양유업,11926053,현대가정대리점,,129.399121,35.52282734
남양유업,16108580,신울산대리점,,129.3006822,35.53393368
남양유업,16082682,삼산대리점,,129.3389838,35.56285199
남양유업,16082911,서울산대리점,,129.2538767,35.53762008
남양유업,16082564,화봉가정대리점,,129.36053,35.58982096
남양유업,24128409,전하대리점,협성노블리스,129.3490041,35.63086033
남양유업,16406030,울산북부가정대리점,,129.337641,35.62138826
남양유업,22211524,중구가정대리점,,129.3293711,35.56320173
남양유업범서대리점,12112651,범서대리점,,129.2618854,35.55540962
남양흑염소,20370283,,,129.3232102,35.55881706
남여공학,17151033,,,129.4262322,35.53908464
남영부동산,22238809,,,129.313571,35.52642126
남영분식식당,22928656,,,129.31952,35.52814992
남영비비안,15545722,,"롯데백화점,울산고속버스터미널",129.3387628,35.53894282
남영비비안직영점,22221489,,현대자동차사택,129.3910186,35.54139774
남영비비안현대자동차직매,21927853,,현대자동차사택,129.3910186,35.54139774
남영인력개발,26069031,,,129.3265802,35.52703597
남영인쇄소,13945919,,,129.3015518,35.53998111
남영인쇄소,14227075,,,129.30282,35.53793947
남영철물,26067003,,큰희망의원,129.3132175,35.5189352
남영푸드,24600390,,달동월드메르디앙,129.3198214,35.53914261
남오뚜기라면상사,26731625,,,129.3192089,35.52800011
남외GnB어학원,28461428,,,129.3508214,35.56493713
남외동,17088501,,삼환나우빌1단지,129.3515627,35.56441508
남외비상수학학원,24959178,,,129.3504378,35.56705948
남외현대공인중개사사무소,14129647,,,129.3459764,35.5707236
남운건축인테리어,15539234,,,129.1814687,35.55465616
남운떡방앗간,19937929,,,129.3321388,35.56714592
남운세탁,9382973,,남운그린힐,129.2535486,35.5491333
남운슈퍼,26730557,,남운그린힐,129.2535486,35.5491333
남운이용원,22961744,,,129.3336957,35.56590294
남운특수세탁,23063633,,남운그린힐,129.2535486,35.5491333
남울산WINIA,16755644,,옥현주공2단지아파트,129.2636061,35.54417023
남울산돼지국밥,20759295,,,129.3102439,35.53200051
남울산부동산,26066620,,,129.3235722,35.5285021
남울산산업,8789535,,삼산현대아파트,129.3313052,35.54742556
남울산서적,22306525,,,129.318845,35.52867106
남울산어린이집,27748997,,,129.2868747,35.5351724
남울산에어컨설치점,16562618,,양우내안애더퍼스트아파트,129.1213227,35.58145013
남울산외장하드데이터복구센터에이디에스,16401801,,,129.3112147,35.52593315
남울산우체국,27824487,,남울산우체국,129.3287529,35.54579531
남울산우체국개인우편,26729847,,남울산우체국,129.3287529,35.54579531
남울산익스프레스,22191114,,,129.3225506,35.54283511
남울산주유소,22301827,,,129.3415406,35.53358522
남울산주유소용역,24280753,,,129.3200655,35.54663882
남울산탁구클럽,20781157,,,129.3283219,35.53102762
남울산플라워,22291052,,,129.3302884,35.5426148
남원추어탕숯불갈비,26068232,,,129.4316796,35.52357187
남이분식,26068177,,,129.3173233,35.53001261
남이섬노래궁,19935309,,,129.3855637,35.54225369
남일4477,15545790,,,129.3415623,35.51236817
남일4485,15557071,,,129.3415623,35.51236817
남일곰탕,20670268,,,129.4313092,35.51699679
남일공인중개사사무소,22249655,,,129.3206029,35.53972891
남일이용원,23108718,,,129.2803235,35.41764657
남일전기,23920201,,,129.3180219,35.53632316
남일포차,26067004,,,129.3240811,35.53799631
남일횟집,20669995,,,129.4576031,35.55974563
남자머리,16738570,,,129.3396302,35.55264205
남자머리,17206342,,,129.3220678,35.53827978
남자미용실#,16574144,,,129.427088,35.51019693
남자의자격,19935933,,,129.3289769,35.54199834
남자의향기,12438374,천곡점,,129.3286963,35.63918868
남자의향기,26066869,,,129.2447824,35.57135139
남자의향기,11928200,,,129.317852,35.52593291
남자의향기,16010860,천곡점,,129.4390018,35.63590244
남자의향기,16075371,,,129.1132718,35.56893323
남자의향기,26068368,,,129.4185361,35.50091525
남자의향기남성컷트전문점,16027804,,,129.4305323,35.54340498
남재네,26067423,,일산수산물판매센타,129.4350647,35.50006182
남정헤어샵,24977788,,,129.3240794,35.53789719
남지분식,23412125,,,129.3401461,35.57170789
남지향어학원,24534610,,,129.2974751,35.55183222
남진슈퍼,25014756,,,129.4207092,35.48286362
남진이용원,23147000,,,129.3389838,35.56285199
남창GNB영어전문학원,24911940,,,129.2878404,35.4063631
남창건강원,19938386,,,129.2819497,35.41743103
남창고산상회,12261230,,,129.3079831,35.5421648
남창관문숯불갈비,20368083,,,129.2802304,35.42150526
남창관음불교사,24999175,,,129.2783037,35.41664045
남창국수,26067752,,,129.2801376,35.41563857
남창김치,16441353,,,129.3170911,35.5367209
남창노래연습장,21067040,,,129.2822409,35.41426427
남창다방,28491026,,,129.2806556,35.41566914
남창식당,12267558,,,129.3231555,35.55549184
남창식당,20690453,,남창옹기종기시장,129.2827971,35.41670998
남창식육점,25014754,,,129.279896,35.41567719
남창애견,14305980,,,129.2806806,35.41237901
남창에스엠잉글리쉬학원,24970170,,,129.2830241,35.40741484
남창열쇠,22199076,,,129.281917,35.41050014
남창옹기장터,12294915,,남창옹기종기시장,129.2827971,35.41670998
남창옹기종기시장,16064809,,남창옹기종기시장,129.2827971,35.41670998
남창왕수학학원,24456277,,,129.2830241,35.40741484
남창왕수학학원,27941877,,,129.2835303,35.40809447
남창유리,22190522,,,129.2784624,35.41274502
남창이황태해물칼국수,19936776,,남경빌라,129.3097643,35.51131158
남창종합오토바이,22198172,,,129.2792998,35.41626937
남창창호공사,15542038,,운화아파트,129.2777336,35.41331156
남창초당순두부,17050243,,,129.2812571,35.41332831
남창칼국수,17132714,,,129.2806556,35.41566914
남창탕,22856730,,,129.2803876,35.41125545
남창태권도,25801676,,,129.2879781,35.40671315
남창페인트,12287067,,남창옹기종기시장,129.2827971,35.41670998
남창하우징,24874676,,,129.2781994,35.41770513
남창해물막썰어,16755874,,대공원호반베르디움2차,129.2944686,35.5150459
남창황태해물칼국수,26067515,,남경빌라,129.3097643,35.51131158
남천돌솥밥,21829895,,청구맨션,129.127521,35.56789046
남천회집,8779165,,,129.11806,35.5673837
남촌,16108136,,,129.1038067,35.51018128
남촌감자탕,20633136,,,129.3100439,35.42936955
남촌보리밥,26731503,,,129.3235662,35.544915
남촌후다닭,26067533,,,129.4281116,35.50326283
남태원족발보쌈,26066932,,,129.2200019,35.56313237
남포동곰장어,22774846,,,129.3338761,35.52285454
남풍갈비,26730287,,,129.2964666,35.5337177
남해,16236515,,,129.3199704,35.53410266
남해건어물,21684088,,,129.3417897,35.57104067
남해건어물상회,16930554,,,129.3206844,35.52788481
남해꽃게탕,22557438,,,129.3369069,35.54073898
남해도숯불곰장어,19931899,,,129.1112236,35.56680697
남해동숯불곰장어,26066527,,,129.1107353,35.56659515
남해바다,15977615,,,129.3423151,35.56351796
남해산곰장어장어구이,19938016,,,129.3375114,35.53596437
남해식당,22865141,,,129.307053,35.54805143
남해식당,20546117,,,129.3199704,35.53410266
남해식육점,15542522,,구영지구푸르지오1단지,129.2435038,35.57070663
남해식육점,26071410,,구영푸르지오2단지아파트,129.2452146,35.57004904
남해안원조조개구이,20543885,,,129.3528625,35.62922177
남해장어구이,21895708,,,129.307754,35.55590324
남해정비공업사,22211708,,,129.2822158,35.5465966
남해해물탕,25890915,,,129.3431818,35.38238892
남향분식,19937370,,호계공설시장,129.3557599,35.62363723
남향분식,12511881,,,129.3322207,35.53542807
남향손칼국수,28476027,,호계공설시장,129.3557599,35.62363723
남호상사,16466406,,극동공업사,129.3670621,35.5631948
남회해물,12292013,,,129.3318824,35.52363367
남희노래방,20447937,,,129.3062086,35.53542421
낫소아웃도어,25024316,,서한아파트,129.239847,35.57035673
낭개,26730157,,,129.3115239,35.54222549
낭나실비,22924101,,,129.3081415,35.55531318
낭만고양이,26729777,,,129.2609491,35.54351305
낭만골목,17106109,,,129.3225859,35.5563994
낭만공간,23420456,,,129.3104383,35.54531075
낭만꼬끼오,17011804,,,129.2603603,35.54816999
낭만돈까스,12057370,,,129.3218945,35.5559383
낭만라이브콘서트,19938325,,,129.3212305,35.5551344
낭만미용실,11989918,,,129.3462929,35.54281572
낭만식당,15279713,,,129.2996162,35.53552247
낭만치킨포차,15566970,,,129.3426653,35.65779864
낭만친구포차동구과학대점,12596332,과학대점,,129.4203304,35.49577475
낭만키친,12494215,,,129.3213209,35.55593557
낭만투라이브,23475058,,,129.3188311,35.55544008
낭만포차,16982847,,,129.3454342,35.38414849
낭만포차,26070373,,,129.417049,35.48276245
낭만포차,12652982,,,129.3108852,35.53414768
낭만포차,17229589,,,129.331192,35.56658856
낭만호프,16394496,,,129.2996162,35.53552247
낮에나온반달,20398637,,,129.4292883,35.54352789
낯선친밀감,16578400,,,129.2608448,35.54318967
내가본미용실,26730778,,,129.3227977,35.55519833
내가잘가는집,20390550,,,129.283745,35.40913774
내가정진주네,16633839,,롯데캐슬1단지아파트,129.3173042,35.52209931
내가정진주분식,16468756,,롯데캐슬1단지아파트,129.3173042,35.52209931
내가진짜떡볶이다,17077744,,,129.3120339,35.5417152
내가진짜떡볶이다,17120259,동구점,,129.4241374,35.51539625
내건강인셀덤,16755768,,정우비치빌리지,129.4273657,35.49287965
내고향가정식뷔페,17173366,,,129.4280584,35.49403413
내고향감자탕,26069843,,수협,129.4218515,35.49516197
내고향국밥국수,20066923,,,129.3201812,35.55705667
내고향족발국밥,25611225,,,129.3201812,35.55705667
내고향추어탕,12078663,,,129.3378709,35.51643803
내고향추어탕,15546191,,한양상가,129.3377663,35.51611472
내고향추어탕,20346583,,,129.4277024,35.54240203
내고향칼국수,20274211,,,129.3236854,35.54075866
내고향한우장터,20554744,,,129.2609621,35.52602737
내곡슈퍼,11970356,,,129.1218803,35.57317077
내공비수학교습소,16460526,,,129.3144105,35.54205886
내꿈,26733552,,,129.3204715,35.55458391
내남뚝배기,26069084,,,129.3356182,35.51754457
내남막걸리촌,12640707,,,129.3356182,35.51754457
내눈에헤어,12542811,,행복빌,129.4224886,35.49441539
내담,23246311,,,129.4204202,35.49524192
내당국어영어학원,11824341,,,129.2927154,35.53495671
내동가스,24464975,,,129.2651826,35.5665964
내동숯불초장,12043739,,,129.3314581,35.52398085
내드름국악기,26733801,,,129.3292019,35.55830049
내리사랑어린이집,28044244,,월드메르디앙월드시티1단지,129.3613966,35.63967072
내리스노우,23185573,,,129.2609472,35.54198083
내리정,24647286,,,129.0214857,35.56087676
내맘대로단란주점,20460721,,,129.3170456,35.55349474
내맘대로안주야,16292697,,,129.426917,35.54101432
내맘쏙,25328551,,,129.3214737,35.55651073
내몸사랑뷰티샵,16011373,,,129.36028,35.63958419
내방숯불갈비,20670360,,,129.3383585,35.51659486
내빈이용원,23043694,,,129.3153465,35.5568301
내사는이야기,23267539,,정준타워,129.3458995,35.58261261
내사랑똥강아지,22193430,,,129.4225284,35.48541991
내삶의반올림더샵음악학원,24453358,,,129.2568274,35.55146061
내아내노래방,26069141,,,129.4290076,35.5009539
내안애떡볶이,16690524,,양우내안애더퍼스트아파트,129.1227749,35.58114819
내영모텔,23165936,,,129.4289658,35.50668667
내외양,8788531,,,129.1382789,35.50717496
내인생의밥집,16755687,,,129.3459826,35.57570773
내일,25971294,,,129.3271135,35.54067591
내일은공짜,26070644,,,129.4195115,35.49809172
내일의지혜,26733241,,,129.260101,35.54216994
내청춘돌리도,26070253,,,129.3082756,35.55609587
내추럴하우스바이올가,20613930,,롯데백화점,129.3387628,35.53894282
내친구무공이네,25705650,,,129.3040646,35.530355
내친구야,8793470,,,129.0865078,35.50913955
내트럭,24361344,울산사업소,,129.3200273,35.50593604
내황방앗간,12466771,,,129.34319,35.55579306
냄비포장마차두루치기,14367308,,,129.3328409,35.53625943
냄새제로닥터,17247285,,그린카운티아파트,129.3260569,35.63313403
냉끄랑,16774148,,성진파크맨션,129.349318,35.57198411
냉끄랑,12100779,,,129.3507424,35.57469009
냉끄랑,20259968,,,129.340055,35.57153766
냉면가왕갈비,16686798,,,129.3016273,35.53373421
냉면덕후,16433475,울산무거점,,129.257711,35.55225357
냉면전문점,25961624,,,129.3149547,35.53013761
냉천가레스토랑,20342438,,,129.0789196,35.60102641
냉천떡방앗간,20661413,,,129.3505124,35.63848638
냉천방앗간,15556019,,,129.3505124,35.63848638
냉큼오삼겹살,16971473,,,129.3230546,35.54062137
냠냠분식,17045148,,한빛빌라트,129.4260694,35.48874899
냠냠숯불두마리치킨,17077627,,,129.1154957,35.55906116
냠냠식당,11927636,,,129.3193765,35.55574055
너굴,16963371,,,129.3201057,35.55648967
너는나의꽃,16755741,,,129.2508139,35.56690858
너랑나랑단란주점,22900603,,,129.2895118,35.53596443
너랑나랑라이브,16707275,,,129.4325228,35.52511209
너멋있어헤어,16329672,,,129.3609665,35.62341629
너에게꼬치다,17062473,,,129.3138369,35.43576379
너와나,25437170,,,129.2842056,35.40902468
너와나호프,22921070,,,129.3091898,35.54652306
너와네일,16408023,,,129.2568409,35.55162271
너울가지한정식,25817582,,,129.2889325,35.53560108
"너의,공간",16392888,,,129.3325669,35.56834894
"너의,네일",16217804,,,129.3117619,35.54803634
너참예쁘다,16501701,,남운럭키맨션,129.3309449,35.56832179
넌짜장난짬뽕,22496162,,,129.3201812,35.55705667
넘버188,23649985,,,129.4576675,35.55599549
넘버25,17113218,울산학산점,,129.325469,35.55800811
넘버25,16637411,울산무거점,,129.2626234,35.54972361
넘버25호텔,16492950,,,129.3147887,35.53550221
넘버5바,17172361,,,129.4301334,35.49669543
넘버쓰리뮤직아카데미학원,24336613,,,129.3327289,35.54148825
넘버원,20094573,,,129.2698841,35.54996282
넘버원마트,17187445,,,129.3294957,35.55338514
넘버원텔레콤,26732232,,,129.3210137,35.5553621
넘버원휴대폰,16690023,,,129.3067717,35.42995481
넘버투,26732387,,,129.3158249,35.53008305
넝쿨,26069836,,,129.2739549,35.55073106
넝쿨분식,20251757,,,129.2640479,35.55194395
네그로니,20462712,,,129.114334,35.56119904
네네치킨,23393314,언양점,,129.1262417,35.56554995
네네치킨,20691236,,,129.3436653,35.6298024
네네치킨,23431298,양정점,,129.384679,35.54531926
네네치킨,22907812,우정태화점,,129.3024663,35.55766395
네네치킨,23276475,야음점,미도아파트,129.3290474,35.52621565
네네치킨,25278479,화정점,,129.4213077,35.49306834
네네치킨,16042722,울산북구아진점,리더스빌딩,129.3326757,35.63348459
네네치킨,12469713,,,129.2956545,35.56000865
네네치킨,12514111,방어점,엘리시아,129.412092,35.48348753
네네치킨,12123876,강동점,월드프라자,129.4375088,35.63514517
네네치킨,16172916,울산남구삼산점,,129.3312887,35.54108956
네네치킨,26070206,남목점,,129.4277825,35.54194143
네네치킨,20538916,구영점,,129.2443823,35.56973316
네네치킨,23423767,옥동점,,129.3001885,35.53476821
네네치킨,23261050,삼산점,,129.3327802,35.54192031
네네치킨,23414213,,한라하야트,129.3437328,35.58169944
네네치킨,20668735,,,129.2835865,35.40886001
네네치킨,20455495,야음2점,,129.3204325,35.52192991
네네치킨,19938434,,,129.3553155,35.62869848
네네치킨무거2호점,26071419,무거2호점,,129.2698841,35.54996282
네누네안경,20716806,,,129.3225411,35.54091543
네로,24929652,,,129.4288563,35.49988315
네리케이화장품,25002822,,협성노블리스,129.3490041,35.63086033
네모돼지돈까스,17135538,,,129.3215808,35.55564431
네모부엌가구,24340646,,,129.3156776,35.63034567
네모부엌가구,24131466,,,129.3226584,35.54872848
네모쿡,17016786,,,129.428263,35.50932679
네바에,16377611,,,129.3267753,35.52951242
네버랜드에너키즈,26733102,울산점,진보타워,129.2630616,35.54742067
네비&블박,24843095,,,129.2584959,35.55801379
네비게이션A/S,24697286,,,129.3794928,35.55672607
네비게이션A/S센터,22137158,,,129.3562014,35.62755288
네비게이션AS센터,24054030,,,129.4235269,35.48830132
네비게이션카오디오,20719906,,,129.3128974,35.53718123
네비게이션판매및A/S,24299984,,,129.4256614,35.5149276
네비원,20743798,,,129.3493149,35.54350298
네비힐링,24870566,,,129.3257385,35.55561669
네오,12280719,,울산산업공구월드,129.3426582,35.53580803
네오골프샵,24672314,,네오골프연습장,129.331148,35.64321743
네오닉스시스템,27965112,,두산위브더제니스,129.3101584,35.54844134
네오뮤직실용음악학원,22302202,,,129.3319938,35.54304662
네오바이오텍밀링센터치과기공소,24320893,,웰츠타워,129.2634584,35.54881355
네오스리바트가구,25830542,,골든아크빌,129.3588984,35.5546346
네오스쿨,24469380,울산지사,,129.3208794,35.53641808
네오스팀세차,14208746,,네오골프연습장,129.331148,35.64321743
네오영수전문학원,26069163,,,129.2640479,35.55194395
네오영어교실,26732745,,,129.3330024,35.5440179
네오컴,26736200,,,129.2610119,35.54611719
네오클린,23146608,,,129.3855442,35.54368698
네오편의점,24417601,,네오골프연습장,129.331148,35.64321743
네오피자,16751573,,,129.4203655,35.4958915
네오피자,17012363,북구점,,129.354832,35.62752323
네오피자,11985685,,,129.3240095,35.53900656
네오피자,16688648,무거굴화점,,129.2597934,35.54788749
네오피자,16089724,울산무거굴화점,,129.2689556,35.54982839
네오피자,16089719,울산중구점,,129.3297912,35.56326018
네이버공인중개사사무소,13941732,,선경아파트,129.2554701,35.54929357
네이브,20766768,,,129.3316925,35.54616847
네이안스킨앤바디,24215643,,달동현대1차아파트,129.3352022,35.54034327
네이처,26069520,,,129.26015,35.54318792
네이처리퍼블릭,24873686,세이브존울산점,세이브존,129.3246222,35.54810304
네이처리퍼블릭,14272831,하단점,,129.1235938,35.49750609
네이처리퍼블릭,24942686,삼산점,울산폴리프라자,129.3379385,35.54043912
네이처리퍼블릭,17241933,현대백화점울산점,현대백화점,129.3358292,35.53958824
네이처리퍼블릭뉴코아아울렛울산점,22195503,뉴코아아울렛울산점,,129.3214289,35.55445625
네이처리퍼블릭롯데마트진장점,25816246,롯데마트진장점,롯데마트,129.3590389,35.57602088
네이처스비타민샵,20369182,,롯데백화점,129.3387628,35.53894282
네이처컬렉션,16710165,언양점,,129.12601,35.56475895
네이쳐스비타민샵,25332215,,현대백화점,129.431348,35.52166505
네일#,21087274,,,129.3033305,35.55858296
네일#야로,12495740,,,129.3383583,35.5444633
"네일,인",16775462,,,129.3249855,35.53868039
네일by.선,16127943,,H플라자,129.3517057,35.64509748
네일DAY,24961710,,,129.3309616,35.52529323
네일N,16225397,,,129.366173,35.58424119
네일STORY,24384697,,,129.3182364,35.5541487
네일The예쁨,16329713,,평창리비에르3차아파트,129.3549078,35.55409367
네일가게,25559204,,,129.3339344,35.53969935
네일가게,20784900,,,129.3340893,35.53973369
네일공간,16491285,,,129.3440962,35.56316463
네일공주,14359745,,천상국태그린빌아파트어린이집,129.2248239,35.5632367
네일그대와,12508571,,,129.3404223,35.57173186
네일그레이,16319579,,세원WE아파트,129.3395975,35.54603584
네일그리고,16167983,,청우하이츠맨션,129.3068587,35.5584997
네일꾸미다,16497399,,,129.3137105,35.53362121
네일누보,14289811,,,129.4252035,35.54077321
네일눈부시다,16292234,,,129.3106419,35.54494802
네일달빛,16397317,,,129.4230594,35.49553529
네일더그림,16947523,,,129.321707,35.54384481
네일더끌림,16026063,,,129.336503,35.54098681
네일더빛나게,16398528,,엠코타운이스턴베이,129.4229736,35.49379678
네일데일리,16156079,,태화강풍림엑슬루타워,129.3074861,35.548236
네일데일리,16635594,,,129.3048638,35.53885473
네일드가희,16490213,,,129.3271148,35.54677775
네일또봐요,16292827,,,129.322399,35.53830319
네일라운지,12229353,,,129.336318,35.54379193
네일라이크,16155990,,,129.3232588,35.53828474
네일러버블,16291848,,,129.3302121,35.54467062
네일러빗,16136144,,,129.3220244,35.54303015
네일로메르,16728694,,이안신정,129.3122355,35.53648541
네일로타,23477541,,,129.2971014,35.53205245
네일름,16407217,,,129.3080847,35.54706682
네일리쉬,16333529,,문수산동원로얄듀크,129.2524798,35.55415572
네일리아,16375919,,,129.4273982,35.5077958
네일리에,16377740,,,129.3602004,35.6355383
네일리카,24482455,,,129.2937545,35.5502228
네일링,23255518,,,129.3167175,35.5462428
네일모해,16333441,,,129.3303853,35.5471473
네일목스녹스,16069970,,,129.2785518,35.55545935
네일무드,17070378,,,129.4158773,35.48318179
네일뮤즈,16036856,,,129.3069524,35.5418515
네일미야,16224150,,,129.345522,35.5428784
네일바름,16491827,,,129.2287151,35.56379197
네일바이언,16387065,,U-스타시티일동미라주더스타3단지,129.3540762,35.65274082
네일바이언,16984914,,,129.3539038,35.62484781
네일바이요니,16115113,,"선암시장형종합상가,큰희망의원",129.3132175,35.5189352
네일바이원,12661186,,,129.1201564,35.56583198
네일바이원,16569682,,,129.1256509,35.56826846
네일바이은,12514335,,,129.3435366,35.58911031
네일바이은,25260013,,,129.3436337,35.58897403
네일바이제이,16376236,,,129.259245,35.55442775
네일바이진,11769489,,,129.293753,35.55974065
네일박스,16056428,,,129.3415992,35.5417414
네일벗,12440563,,선암서광아파트,129.3126338,35.5135517
네일벼리,17181012,,,129.3410237,35.54095465
네일부띠끄,23269481,,,129.1166353,35.5648822
네일브라운,16331669,,,129.3389512,35.54032874
네일브레드,16490185,,,129.2944245,35.5370114
네일샵,14528971,,신한다솜아파트,129.2287255,35.56230469
네일샵333,16490915,,,129.3524555,35.62668469
네일샵수,20865025,,문수로아이파크2단지,129.298082,35.53680083
네일수,16376263,,,129.2807864,35.54825218
네일수다,20763999,,,129.3870531,35.53973095
네일순,17179982,,,129.3434963,35.54044042
네일숲,16574100,,울산블루마시티2차푸르지오,129.4378053,35.62519148
네일스마일,16298166,,,129.332812,35.53984695
네일스케치,23540740,,,129.3196152,35.53598127
네일스타,16405093,,제니스,129.2822812,35.40777425
네일스토리,23317365,,힐링스톤,129.4253074,35.50674798
네일스토리,16084535,,,129.3168647,35.57547056
네일스토리,16374413,,이수화학독신자숙소,129.2995016,35.53662331
네일쌀롱,16368053,,반도유보라아이비파크,129.3664448,35.60153397
네일아라,12606840,,,129.2394201,35.57558874
네일아라,24994637,,구영종합상가,129.2411372,35.57032543
네일아르스,16235058,,,129.3435125,35.54405448
네일아트,20824674,,,129.3040646,35.530355
네일앗뜨,16372874,,,129.3378947,35.54444141
네일앤유,16956231,,,129.3447324,35.55965147
네일앤트,14056132,,모던하우스12,129.4204239,35.49608009
네일어때,16959739,,,129.3195725,35.54549054
네일에끌리오,15988456,,,129.3834251,35.54936246
네일에반하다,16331459,,대현더샵2단지,129.326144,35.52330934
네일에비뉴,12628533,,새운상가,129.429792,35.52406294
네일에비뉴,11991531,현대백화점동구점,현대백화점,129.431348,35.52166505
네일엠,23465605,,,129.3403139,35.54600985
네일예쁘미,16374020,,,129.4275774,35.49113763
네일오브더데이,16179188,,,129.3224049,35.5400066
네일온,16330443,,,129.2814985,35.41188362
네일은,16292339,,푸른채,129.4267239,35.49834012
네일은림,16701705,,,129.3275581,35.5275029
네일은써니,16395663,,아마데우스,129.4132072,35.47921129
네일의향기,22298498,,,129.3362687,35.54081816
네일존,22857636,,울산점EMART,129.3484184,35.53803307
네일죤,23240627,,삼성테스코홈플러스울산남구점,129.3227336,35.5264473
네일줌,24317947,,화봉연세치과,129.3656844,35.58796007
네일카페,12063017,,,129.3441358,35.6295538
네일카페,20800108,,,129.3312412,35.53954885
네일캐스팅,16664696,,,129.3283511,35.55353295
네일코리아,11958593,,대륙1차현대아파트,129.2961947,35.53600995
네일클럽,25026200,,,129.3375754,35.53782936
네일클로버,22827515,,,129.310443,35.54492314
네일클로버,22880096,,,129.3198108,35.55330227
네일클로버,23046335,,,129.3179999,35.55452082
네일톡,15981050,,,129.3539038,35.62484781
네일톡콕,16114752,,,129.4195055,35.50025492
네일파트너,16222246,,,129.3375754,35.53782936
네일패리스,16167736,,,129.3340893,35.53973369
네일패리스,11761394,,울산센트럴자이,129.3321012,35.53887238
네일포유,15966485,,선경1차아파트,129.3088076,35.55897427
네일포유,24383625,,,129.4302164,35.52250767
네일프롬비,16305498,,,129.4269623,35.51368645
네일프롬제이,16266191,,울산폴리프라자,129.3379385,35.54043912
네일플러스,23924118,,에스케이뷰아파트,129.3206084,35.53401455
네일플로르,11944755,,,129.3203881,35.52864516
네일하울,16434069,,,129.3491858,35.6534897
네일해뜬다,16305548,,,129.3459256,35.57098555
네일향,25292410,,신정현대프라자,129.3239181,35.53076059
네일향기,22288871,,,129.3228023,35.53533346
네일헤이유,16395874,,,129.3291054,35.54644037
네일혜,16333792,,,129.2870361,35.40701162
네일힐러,11926388,,아침빌딩,129.3342112,35.53976839
네임아트,22252702,,,129.3174152,35.54642445
네잎클로버,16717119,,,129.3473556,35.63722387
